,file,start_time,end_time,Cheer,A,Check,B,K,C,Chits,D,J,G,E
1333,/mnt/class_data/Shelby/One_Minute_Audio/AZ13_Trial_3_trim.WAV,36.0,39.0,False,0,True,False,False,0,False,0,False,False,0
1334,/mnt/class_data/Shelby/One_Minute_Audio/AZ13_Trial_3_trim.WAV,39.0,42.0,False,0,True,False,False,0,False,0,False,False,0
1335,/mnt/class_data/Shelby/One_Minute_Audio/AZ13_Trial_3_trim.WAV,42.0,45.0,False,0,True,False,False,0,True,0,False,False,0
1336,/mnt/class_data/Shelby/One_Minute_Audio/AZ13_Trial_3_trim.WAV,45.0,48.0,False,0,True,False,False,0,False,0,False,False,0
1337,/mnt/class_data/Shelby/One_Minute_Audio/AZ13_Trial_3_trim.WAV,48.0,51.0,False,0,True,False,False,0,False,0,False,False,0
1338,/mnt/class_data/Shelby/One_Minute_Audio/AZ13_Trial_3_trim.WAV,51.0,54.0,False,0,True,False,False,0,True,0,False,False,0
1339,/mnt/class_data/Shelby/One_Minute_Audio/AZ13_Trial_3_trim.WAV,54.0,57.0,False,0,True,False,False,0,False,0,False,False,0
1340,/mnt/class_data/Shelby/One_Minute_Audio/AZ13_Trial_3_trim.WAV,57.0,60.0,False,0,True,False,False,0,False,0,False,False,0
1341,/mnt/class_data/Shelby/One_Minute_Audio/SL16_Trial_3_trim.WAV,0.0,3.0,True,0,False,False,False,0,False,0,False,False,0
1342,/mnt/class_data/Shelby/One_Minute_Audio/SL16_Trial_3_trim.WAV,3.0,6.0,False,0,False,False,False,0,False,0,False,False,0
1343,/mnt/class_data/Shelby/One_Minute_Audio/SL16_Trial_3_trim.WAV,6.0,9.0,False,0,False,False,False,0,False,0,False,False,0
1344,/mnt/class_data/Shelby/One_Minute_Audio/SL16_Trial_3_trim.WAV,9.0,12.0,False,0,True,False,False,0,False,0,False,False,0
1345,/mnt/class_data/Shelby/One_Minute_Audio/SL16_Trial_3_trim.WAV,12.0,15.0,False,0,True,False,False,0,False,0,False,False,0
1346,/mnt/class_data/Shelby/One_Minute_Audio/SL16_Trial_3_trim.WAV,15.0,18.0,False,0,False,False,False,0,True,0,False,False,0
1347,/mnt/class_data/Shelby/One_Minute_Audio/SL16_Trial_3_trim.WAV,18.0,21.0,False,0,True,False,False,0,False,0,False,False,0
1348,/mnt/class_data/Shelby/One_Minute_Audio/SL16_Trial_3_trim.WAV,21.0,24.0,False,0,True,False,False,0,False,0,False,False,0
1349,/mnt/class_data/Shelby/One_Minute_Audio/SL16_Trial_3_trim.WAV,24.0,27.0,False,0,True,False,False,0,False,0,False,False,0
1350,/mnt/class_data/Shelby/One_Minute_Audio/SL16_Trial_3_trim.WAV,27.0,30.0,False,0,True,False,False,0,False,0,False,False,0
1351,/mnt/class_data/Shelby/One_Minute_Audio/SL16_Trial_3_trim.WAV,30.0,33.0,False,0,True,False,False,0,False,0,False,False,0
1352,/mnt/class_data/Shelby/One_Minute_Audio/SL16_Trial_3_trim.WAV,33.0,36.0,False,0,True,False,False,0,True,0,False,False,0
1353,/mnt/class_data/Shelby/One_Minute_Audio/SL16_Trial_3_trim.WAV,36.0,39.0,False,0,True,False,False,0,False,0,False,False,0
1354,/mnt/class_data/Shelby/One_Minute_Audio/SL16_Trial_3_trim.WAV,39.0,42.0,False,0,True,False,False,0,False,0,False,False,0
1355,/mnt/class_data/Shelby/One_Minute_Audio/SL16_Trial_3_trim.WAV,42.0,45.0,False,0,True,False,False,0,False,0,False,False,0
1356,/mnt/class_data/Shelby/One_Minute_Audio/SL16_Trial_3_trim.WAV,45.0,48.0,False,0,True,False,False,0,False,0,False,False,0
1357,/mnt/class_data/Shelby/One_Minute_Audio/SL16_Trial_3_trim.WAV,48.0,51.0,False,0,True,False,False,0,False,0,False,False,0
1358,/mnt/class_data/Shelby/One_Minute_Audio/SL16_Trial_3_trim.WAV,51.0,54.0,False,0,False,False,False,0,False,0,False,False,0
1359,/mnt/class_data/Shelby/One_Minute_Audio/SL16_Trial_3_trim.WAV,54.0,57.0,False,0,True,False,False,0,False,0,False,False,0
1360,/mnt/class_data/Shelby/One_Minute_Audio/SL16_Trial_3_trim.WAV,57.0,60.0,False,0,True,False,False,0,False,0,False,False,0
1361,/mnt/class_data/Shelby/One_Minute_Audio/RC02_Trial_1_trim.WAV,0.0,3.0,False,0,True,False,False,0,False,0,False,False,0
1362,/mnt/class_data/Shelby/One_Minute_Audio/RC02_Trial_1_trim.WAV,3.0,6.0,False,0,True,False,False,0,False,0,False,False,0
1363,/mnt/class_data/Shelby/One_Minute_Audio/RC02_Trial_1_trim.WAV,6.0,9.0,False,0,True,False,False,0,True,0,False,False,0
1364,/mnt/class_data/Shelby/One_Minute_Audio/RC02_Trial_1_trim.WAV,9.0,12.0,False,0,True,False,False,0,True,0,False,False,0
1365,/mnt/class_data/Shelby/One_Minute_Audio/RC02_Trial_1_trim.WAV,12.0,15.0,False,0,True,False,False,0,False,0,False,False,0
1366,/mnt/class_data/Shelby/One_Minute_Audio/RC02_Trial_1_trim.WAV,15.0,18.0,False,0,True,False,False,0,False,0,False,False,0
1367,/mnt/class_data/Shelby/One_Minute_Audio/RC02_Trial_1_trim.WAV,18.0,21.0,False,0,True,False,False,0,False,0,False,False,0
1368,/mnt/class_data/Shelby/One_Minute_Audio/RC02_Trial_1_trim.WAV,21.0,24.0,False,0,True,False,False,0,True,0,False,False,0
1369,/mnt/class_data/Shelby/One_Minute_Audio/RC02_Trial_1_trim.WAV,24.0,27.0,False,0,True,False,False,0,True,0,False,False,0
1370,/mnt/class_data/Shelby/One_Minute_Audio/RC02_Trial_1_trim.WAV,27.0,30.0,False,0,True,False,False,0,True,0,False,False,0
1371,/mnt/class_data/Shelby/One_Minute_Audio/RC02_Trial_1_trim.WAV,30.0,33.0,False,0,True,False,False,0,False,0,False,False,0
1372,/mnt/class_data/Shelby/One_Minute_Audio/RC02_Trial_1_trim.WAV,33.0,36.0,False,0,True,False,False,0,True,0,False,False,0
1373,/mnt/class_data/Shelby/One_Minute_Audio/RC02_Trial_1_trim.WAV,36.0,39.0,False,0,True,False,False,0,True,0,False,False,0
1374,/mnt/class_data/Shelby/One_Minute_Audio/RC02_Trial_1_trim.WAV,39.0,42.0,False,0,True,False,False,0,False,0,False,False,0
1375,/mnt/class_data/Shelby/One_Minute_Audio/RC02_Trial_1_trim.WAV,42.0,45.0,False,0,True,False,False,0,False,0,False,False,0
1376,/mnt/class_data/Shelby/One_Minute_Audio/RC02_Trial_1_trim.WAV,45.0,48.0,False,0,True,False,False,0,False,0,False,False,0
1377,/mnt/class_data/Shelby/One_Minute_Audio/RC02_Trial_1_trim.WAV,48.0,51.0,False,0,True,False,False,0,True,0,False,False,0
1378,/mnt/class_data/Shelby/One_Minute_Audio/RC02_Trial_1_trim.WAV,51.0,54.0,False,0,True,False,False,0,False,0,False,False,0
1379,/mnt/class_data/Shelby/One_Minute_Audio/RC02_Trial_1_trim.WAV,54.0,57.0,False,0,True,False,False,0,True,0,False,False,0
1380,/mnt/class_data/Shelby/One_Minute_Audio/RC02_Trial_1_trim.WAV,57.0,60.0,False,0,True,False,False,0,False,0,False,False,0
1381,/mnt/class_data/Shelby/One_Minute_Audio/SL17b_Trial_1_trim.WAV,0.0,3.0,False,0,False,False,False,0,False,0,False,False,0
1382,/mnt/class_data/Shelby/One_Minute_Audio/SL17b_Trial_1_trim.WAV,3.0,6.0,False,0,True,False,False,0,False,0,False,False,0
1383,/mnt/class_data/Shelby/One_Minute_Audio/SL17b_Trial_1_trim.WAV,6.0,9.0,False,0,False,False,False,0,False,0,False,False,0
1384,/mnt/class_data/Shelby/One_Minute_Audio/SL17b_Trial_1_trim.WAV,9.0,12.0,False,0,False,False,False,0,True,0,False,False,0
1385,/mnt/class_data/Shelby/One_Minute_Audio/SL17b_Trial_1_trim.WAV,12.0,15.0,False,0,False,False,False,0,False,0,False,False,0
1386,/mnt/class_data/Shelby/One_Minute_Audio/SL17b_Trial_1_trim.WAV,15.0,18.0,False,0,False,False,False,0,False,0,False,False,0
1387,/mnt/class_data/Shelby/One_Minute_Audio/SL17b_Trial_1_trim.WAV,18.0,21.0,False,0,False,False,False,0,False,0,False,False,0
1388,/mnt/class_data/Shelby/One_Minute_Audio/SL17b_Trial_1_trim.WAV,21.0,24.0,False,0,False,False,False,0,False,0,False,False,0
1389,/mnt/class_data/Shelby/One_Minute_Audio/SL17b_Trial_1_trim.WAV,24.0,27.0,False,0,False,False,False,0,False,0,False,False,0
1390,/mnt/class_data/Shelby/One_Minute_Audio/SL17b_Trial_1_trim.WAV,27.0,30.0,False,0,False,False,False,0,False,0,False,False,0
1391,/mnt/class_data/Shelby/One_Minute_Audio/SL17b_Trial_1_trim.WAV,30.0,33.0,False,0,False,False,False,0,False,0,False,False,0
1392,/mnt/class_data/Shelby/One_Minute_Audio/SL17b_Trial_1_trim.WAV,33.0,36.0,False,0,False,False,False,0,False,0,False,False,0
1393,/mnt/class_data/Shelby/One_Minute_Audio/SL17b_Trial_1_trim.WAV,36.0,39.0,False,0,False,False,False,0,False,0,False,False,0
1394,/mnt/class_data/Shelby/One_Minute_Audio/SL17b_Trial_1_trim.WAV,39.0,42.0,False,0,False,False,False,0,False,0,False,False,0
1395,/mnt/class_data/Shelby/One_Minute_Audio/SL17b_Trial_1_trim.WAV,42.0,45.0,False,0,False,False,False,0,False,0,False,False,0
1396,/mnt/class_data/Shelby/One_Minute_Audio/SL17b_Trial_1_trim.WAV,45.0,48.0,False,0,False,False,False,0,False,0,False,False,0
1397,/mnt/class_data/Shelby/One_Minute_Audio/SL17b_Trial_1_trim.WAV,48.0,51.0,False,0,False,False,False,0,False,0,False,False,0
1398,/mnt/class_data/Shelby/One_Minute_Audio/SL17b_Trial_1_trim.WAV,51.0,54.0,False,0,False,False,False,0,False,0,False,False,0
1399,/mnt/class_data/Shelby/One_Minute_Audio/SL17b_Trial_1_trim.WAV,54.0,57.0,False,0,False,False,False,0,False,0,False,False,0
1400,/mnt/class_data/Shelby/One_Minute_Audio/SL17b_Trial_1_trim.WAV,57.0,60.0,False,0,False,False,False,0,False,0,False,False,0
1401,/mnt/class_data/Shelby/One_Minute_Audio/SL28_Trial_1_trim.WAV,0.0,3.0,False,0,False,False,False,0,False,0,False,False,0
1402,/mnt/class_data/Shelby/One_Minute_Audio/SL28_Trial_1_trim.WAV,3.0,6.0,False,0,False,False,False,0,False,0,False,False,0
1403,/mnt/class_data/Shelby/One_Minute_Audio/SL28_Trial_1_trim.WAV,6.0,9.0,False,0,False,False,False,0,False,0,False,False,0
1404,/mnt/class_data/Shelby/One_Minute_Audio/SL28_Trial_1_trim.WAV,9.0,12.0,False,0,False,False,False,0,False,0,False,False,0
1405,/mnt/class_data/Shelby/One_Minute_Audio/SL28_Trial_1_trim.WAV,12.0,15.0,False,0,False,False,False,0,False,0,False,False,0
1406,/mnt/class_data/Shelby/One_Minute_Audio/SL28_Trial_1_trim.WAV,15.0,18.0,False,0,False,False,False,0,False,0,False,False,0
1407,/mnt/class_data/Shelby/One_Minute_Audio/SL28_Trial_1_trim.WAV,18.0,21.0,False,0,False,False,False,0,False,0,False,False,0
1408,/mnt/class_data/Shelby/One_Minute_Audio/SL28_Trial_1_trim.WAV,21.0,24.0,False,0,False,False,False,0,False,0,False,False,0
1409,/mnt/class_data/Shelby/One_Minute_Audio/SL28_Trial_1_trim.WAV,24.0,27.0,False,0,False,False,False,0,False,0,False,False,0
1410,/mnt/class_data/Shelby/One_Minute_Audio/SL28_Trial_1_trim.WAV,27.0,30.0,False,0,False,False,False,0,False,0,False,False,0
1411,/mnt/class_data/Shelby/One_Minute_Audio/SL28_Trial_1_trim.WAV,30.0,33.0,False,0,False,False,False,0,False,0,False,False,0
1412,/mnt/class_data/Shelby/One_Minute_Audio/SL28_Trial_1_trim.WAV,33.0,36.0,False,0,False,False,False,0,False,0,False,False,0
1413,/mnt/class_data/Shelby/One_Minute_Audio/SL28_Trial_1_trim.WAV,36.0,39.0,False,0,False,False,False,0,False,0,False,False,0
1414,/mnt/class_data/Shelby/One_Minute_Audio/SL28_Trial_1_trim.WAV,39.0,42.0,False,0,False,False,False,0,True,0,False,False,0
1415,/mnt/class_data/Shelby/One_Minute_Audio/SL28_Trial_1_trim.WAV,42.0,45.0,False,0,False,False,False,0,False,0,False,False,0
1416,/mnt/class_data/Shelby/One_Minute_Audio/SL28_Trial_1_trim.WAV,45.0,48.0,False,0,False,False,False,0,False,0,False,False,0
1417,/mnt/class_data/Shelby/One_Minute_Audio/SL28_Trial_1_trim.WAV,48.0,51.0,False,0,False,False,False,0,True,0,False,False,0
1418,/mnt/class_data/Shelby/One_Minute_Audio/SL28_Trial_1_trim.WAV,51.0,54.0,False,0,False,False,False,0,True,0,False,False,0
1419,/mnt/class_data/Shelby/One_Minute_Audio/SL28_Trial_1_trim.WAV,54.0,57.0,False,0,True,False,False,0,False,0,False,False,0
1420,/mnt/class_data/Shelby/One_Minute_Audio/SL28_Trial_1_trim.WAV,57.0,60.0,False,0,True,False,False,0,True,0,False,False,0
1421,/mnt/class_data/Shelby/One_Minute_Audio/SL09_Trial_2_trim.WAV,0.0,3.0,False,0,True,False,False,0,False,0,False,False,0
1422,/mnt/class_data/Shelby/One_Minute_Audio/SL09_Trial_2_trim.WAV,3.0,6.0,False,0,False,False,False,0,False,0,False,False,0
1423,/mnt/class_data/Shelby/One_Minute_Audio/SL09_Trial_2_trim.WAV,6.0,9.0,False,0,True,False,False,0,True,0,False,False,0
1424,/mnt/class_data/Shelby/One_Minute_Audio/SL09_Trial_2_trim.WAV,9.0,12.0,False,0,False,False,False,0,False,0,False,False,0
1425,/mnt/class_data/Shelby/One_Minute_Audio/SL09_Trial_2_trim.WAV,12.0,15.0,False,0,True,False,False,0,False,0,False,False,0
1426,/mnt/class_data/Shelby/One_Minute_Audio/SL09_Trial_2_trim.WAV,15.0,18.0,False,0,True,False,False,0,False,0,False,False,0
1427,/mnt/class_data/Shelby/One_Minute_Audio/SL09_Trial_2_trim.WAV,18.0,21.0,False,0,False,False,False,0,False,0,False,False,0
1428,/mnt/class_data/Shelby/One_Minute_Audio/SL09_Trial_2_trim.WAV,21.0,24.0,False,0,True,False,False,0,True,0,False,False,0
1429,/mnt/class_data/Shelby/One_Minute_Audio/SL09_Trial_2_trim.WAV,24.0,27.0,False,0,True,False,False,0,False,0,False,False,0
1430,/mnt/class_data/Shelby/One_Minute_Audio/SL09_Trial_2_trim.WAV,27.0,30.0,False,0,False,False,False,0,False,0,False,False,0
1431,/mnt/class_data/Shelby/One_Minute_Audio/SL09_Trial_2_trim.WAV,30.0,33.0,False,0,False,False,False,0,False,0,False,False,0
1432,/mnt/class_data/Shelby/One_Minute_Audio/SL09_Trial_2_trim.WAV,33.0,36.0,False,0,False,False,False,0,False,0,False,False,0
1433,/mnt/class_data/Shelby/One_Minute_Audio/SL09_Trial_2_trim.WAV,36.0,39.0,False,0,False,False,False,0,False,0,False,False,0
1434,/mnt/class_data/Shelby/One_Minute_Audio/SL09_Trial_2_trim.WAV,39.0,42.0,False,0,False,False,False,0,True,0,False,False,0
1435,/mnt/class_data/Shelby/One_Minute_Audio/SL09_Trial_2_trim.WAV,42.0,45.0,False,0,False,False,False,0,False,0,False,False,0
1436,/mnt/class_data/Shelby/One_Minute_Audio/SL09_Trial_2_trim.WAV,45.0,48.0,False,0,False,False,False,0,False,0,False,False,0
1437,/mnt/class_data/Shelby/One_Minute_Audio/SL09_Trial_2_trim.WAV,48.0,51.0,False,0,True,False,False,0,False,0,False,False,0
1438,/mnt/class_data/Shelby/One_Minute_Audio/SL09_Trial_2_trim.WAV,51.0,54.0,False,0,False,False,False,0,False,0,False,False,0
1439,/mnt/class_data/Shelby/One_Minute_Audio/SL09_Trial_2_trim.WAV,54.0,57.0,False,0,True,False,False,0,False,0,False,False,0
1440,/mnt/class_data/Shelby/One_Minute_Audio/SL09_Trial_2_trim.WAV,57.0,60.0,False,0,True,False,False,0,False,0,False,False,0
1501,/mnt/class_data/Shelby/One_Minute_Audio/SL21_Trial_3_trim.WAV,0.0,3.0,True,0,True,False,True,1,False,0,False,False,0
1502,/mnt/class_data/Shelby/One_Minute_Audio/SL21_Trial_3_trim.WAV,3.0,6.0,True,0,True,False,False,0,False,0,False,False,0
1503,/mnt/class_data/Shelby/One_Minute_Audio/SL21_Trial_3_trim.WAV,6.0,9.0,False,0,True,False,True,0,False,0,False,False,0
1504,/mnt/class_data/Shelby/One_Minute_Audio/SL21_Trial_3_trim.WAV,9.0,12.0,False,0,True,False,True,0,False,0,False,False,0
1505,/mnt/class_data/Shelby/One_Minute_Audio/SL21_Trial_3_trim.WAV,12.0,15.0,False,0,True,False,True,0,False,0,False,False,0
1506,/mnt/class_data/Shelby/One_Minute_Audio/SL21_Trial_3_trim.WAV,15.0,18.0,False,0,True,False,True,0,False,0,False,False,0
1507,/mnt/class_data/Shelby/One_Minute_Audio/SL21_Trial_3_trim.WAV,18.0,21.0,False,0,True,False,True,0,False,0,False,False,0
1508,/mnt/class_data/Shelby/One_Minute_Audio/SL21_Trial_3_trim.WAV,21.0,24.0,False,0,True,False,True,0,False,0,False,False,0
1509,/mnt/class_data/Shelby/One_Minute_Audio/SL21_Trial_3_trim.WAV,24.0,27.0,False,0,True,False,True,0,False,0,False,False,0
1510,/mnt/class_data/Shelby/One_Minute_Audio/SL21_Trial_3_trim.WAV,27.0,30.0,False,0,True,False,True,0,False,0,False,False,0
1511,/mnt/class_data/Shelby/One_Minute_Audio/SL21_Trial_3_trim.WAV,30.0,33.0,False,0,True,False,False,0,False,0,False,False,0
1512,/mnt/class_data/Shelby/One_Minute_Audio/SL21_Trial_3_trim.WAV,33.0,36.0,False,0,True,False,True,0,False,0,False,False,0
1513,/mnt/class_data/Shelby/One_Minute_Audio/SL21_Trial_3_trim.WAV,36.0,39.0,False,0,False,False,True,0,False,0,False,False,0
1514,/mnt/class_data/Shelby/One_Minute_Audio/SL21_Trial_3_trim.WAV,39.0,42.0,False,0,True,False,True,0,True,1,False,False,0
1515,/mnt/class_data/Shelby/One_Minute_Audio/SL21_Trial_3_trim.WAV,42.0,45.0,False,0,True,False,True,0,False,0,False,False,0
1516,/mnt/class_data/Shelby/One_Minute_Audio/SL21_Trial_3_trim.WAV,45.0,48.0,False,0,True,False,True,0,False,0,False,False,0
1517,/mnt/class_data/Shelby/One_Minute_Audio/SL21_Trial_3_trim.WAV,48.0,51.0,True,0,True,False,True,0,False,0,False,False,0
1518,/mnt/class_data/Shelby/One_Minute_Audio/SL21_Trial_3_trim.WAV,51.0,54.0,False,0,True,False,True,0,False,0,False,False,0
1519,/mnt/class_data/Shelby/One_Minute_Audio/SL21_Trial_3_trim.WAV,54.0,57.0,True,0,True,False,True,0,False,0,False,False,0
1520,/mnt/class_data/Shelby/One_Minute_Audio/SL21_Trial_3_trim.WAV,57.0,60.0,True,0,True,False,True,0,False,0,False,False,0
1521,/mnt/class_data/Shelby/One_Minute_Audio/SL07_Trial_3_trim.WAV,0.0,3.0,False,0,True,False,False,0,False,1,False,False,0
1522,/mnt/class_data/Shelby/One_Minute_Audio/SL07_Trial_3_trim.WAV,3.0,6.0,False,0,False,False,False,0,False,1,False,False,0
1523,/mnt/class_data/Shelby/One_Minute_Audio/SL07_Trial_3_trim.WAV,6.0,9.0,False,0,True,False,False,0,False,1,False,False,0
1524,/mnt/class_data/Shelby/One_Minute_Audio/SL07_Trial_3_trim.WAV,9.0,12.0,False,0,True,False,False,0,False,1,False,False,0
1525,/mnt/class_data/Shelby/One_Minute_Audio/SL07_Trial_3_trim.WAV,12.0,15.0,False,0,True,False,False,0,False,1,False,False,0
1526,/mnt/class_data/Shelby/One_Minute_Audio/SL07_Trial_3_trim.WAV,15.0,18.0,False,0,True,False,False,0,False,1,False,False,0
1527,/mnt/class_data/Shelby/One_Minute_Audio/SL07_Trial_3_trim.WAV,18.0,21.0,False,0,True,False,False,0,False,1,False,False,0
1528,/mnt/class_data/Shelby/One_Minute_Audio/SL07_Trial_3_trim.WAV,21.0,24.0,False,0,True,False,False,0,False,1,False,False,0
1529,/mnt/class_data/Shelby/One_Minute_Audio/SL07_Trial_3_trim.WAV,24.0,27.0,False,0,True,False,False,0,False,0,False,False,0
1530,/mnt/class_data/Shelby/One_Minute_Audio/SL07_Trial_3_trim.WAV,27.0,30.0,False,0,True,False,False,0,False,1,False,False,0
1531,/mnt/class_data/Shelby/One_Minute_Audio/SL07_Trial_3_trim.WAV,30.0,33.0,False,0,False,False,False,0,False,1,False,False,0
1532,/mnt/class_data/Shelby/One_Minute_Audio/SL07_Trial_3_trim.WAV,33.0,36.0,False,0,True,False,False,0,False,1,False,False,0
1533,/mnt/class_data/Shelby/One_Minute_Audio/SL07_Trial_3_trim.WAV,36.0,39.0,False,0,False,False,False,0,False,1,False,False,0
1534,/mnt/class_data/Shelby/One_Minute_Audio/SL07_Trial_3_trim.WAV,39.0,42.0,False,0,True,False,False,0,False,1,False,False,0
1535,/mnt/class_data/Shelby/One_Minute_Audio/SL07_Trial_3_trim.WAV,42.0,45.0,False,0,True,False,False,0,False,1,False,False,0
1536,/mnt/class_data/Shelby/One_Minute_Audio/SL07_Trial_3_trim.WAV,45.0,48.0,False,0,False,False,False,0,False,1,False,False,0
1537,/mnt/class_data/Shelby/One_Minute_Audio/SL07_Trial_3_trim.WAV,48.0,51.0,False,0,True,False,False,0,False,1,False,False,0
1538,/mnt/class_data/Shelby/One_Minute_Audio/SL07_Trial_3_trim.WAV,51.0,54.0,False,0,True,False,False,0,False,1,False,False,0
1539,/mnt/class_data/Shelby/One_Minute_Audio/SL07_Trial_3_trim.WAV,54.0,57.0,False,0,False,False,False,0,False,1,False,False,0
1540,/mnt/class_data/Shelby/One_Minute_Audio/SL07_Trial_3_trim.WAV,57.0,60.0,False,0,True,False,False,0,False,1,False,False,0
1561,/mnt/class_data/Shelby/One_Minute_Audio/SL30_Trial_2_trim.WAV,0.0,3.0,False,0,True,False,False,0,False,0,False,False,1
1562,/mnt/class_data/Shelby/One_Minute_Audio/SL30_Trial_2_trim.WAV,3.0,6.0,True,0,True,False,False,0,False,0,False,False,0
1563,/mnt/class_data/Shelby/One_Minute_Audio/SL30_Trial_2_trim.WAV,6.0,9.0,False,0,True,False,False,0,False,0,False,False,0
1564,/mnt/class_data/Shelby/One_Minute_Audio/SL30_Trial_2_trim.WAV,9.0,12.0,False,0,True,False,False,0,False,0,False,False,0
1565,/mnt/class_data/Shelby/One_Minute_Audio/SL30_Trial_2_trim.WAV,12.0,15.0,False,0,True,False,False,0,False,0,False,False,0
1566,/mnt/class_data/Shelby/One_Minute_Audio/SL30_Trial_2_trim.WAV,15.0,18.0,False,0,True,False,False,0,False,0,False,False,0
1567,/mnt/class_data/Shelby/One_Minute_Audio/SL30_Trial_2_trim.WAV,18.0,21.0,False,0,False,False,False,0,False,0,False,False,0
1568,/mnt/class_data/Shelby/One_Minute_Audio/SL30_Trial_2_trim.WAV,21.0,24.0,False,0,False,False,False,0,True,0,False,False,0
1569,/mnt/class_data/Shelby/One_Minute_Audio/SL30_Trial_2_trim.WAV,24.0,27.0,False,0,True,False,False,0,False,0,False,False,0
1570,/mnt/class_data/Shelby/One_Minute_Audio/SL30_Trial_2_trim.WAV,27.0,30.0,False,0,False,False,False,0,False,0,False,False,0
1571,/mnt/class_data/Shelby/One_Minute_Audio/SL30_Trial_2_trim.WAV,30.0,33.0,False,0,False,False,False,0,False,0,False,False,0
1572,/mnt/class_data/Shelby/One_Minute_Audio/SL30_Trial_2_trim.WAV,33.0,36.0,False,0,False,False,False,0,False,0,False,False,0
1573,/mnt/class_data/Shelby/One_Minute_Audio/SL30_Trial_2_trim.WAV,36.0,39.0,False,0,True,False,False,0,False,0,False,False,0
1574,/mnt/class_data/Shelby/One_Minute_Audio/SL30_Trial_2_trim.WAV,39.0,42.0,False,0,True,False,True,0,False,0,False,False,0
1575,/mnt/class_data/Shelby/One_Minute_Audio/SL30_Trial_2_trim.WAV,42.0,45.0,False,0,False,False,False,0,False,0,False,False,0
1576,/mnt/class_data/Shelby/One_Minute_Audio/SL30_Trial_2_trim.WAV,45.0,48.0,False,0,False,False,False,0,False,0,False,False,0
1577,/mnt/class_data/Shelby/One_Minute_Audio/SL30_Trial_2_trim.WAV,48.0,51.0,False,0,True,False,False,0,False,0,False,False,0
1578,/mnt/class_data/Shelby/One_Minute_Audio/SL30_Trial_2_trim.WAV,51.0,54.0,False,0,False,False,False,0,False,0,False,False,0
1579,/mnt/class_data/Shelby/One_Minute_Audio/SL30_Trial_2_trim.WAV,54.0,57.0,False,0,False,False,False,0,False,0,False,False,0
1580,/mnt/class_data/Shelby/One_Minute_Audio/SL30_Trial_2_trim.WAV,57.0,60.0,False,0,False,False,False,0,False,0,False,False,0
1581,/mnt/class_data/Shelby/One_Minute_Audio/EF04_Trial_2_trim.WAV,0.0,3.0,False,0,True,False,False,0,False,0,False,False,0
1582,/mnt/class_data/Shelby/One_Minute_Audio/EF04_Trial_2_trim.WAV,3.0,6.0,False,0,True,False,False,0,False,0,False,False,0
