Selection,View,Channel,begin_time_s,end_time_s,low_freq_hz,high_freq_hz,delta_time_s,call_type,selection_fpath,file_id,channel_is_one,NestID,Site,Date,Time,Model,Stage,NestAge,NestlingAge,Trial,Weather,wav_fpath,wav_fname,has_wav,has_metadata
16,Spectrogram 1,1,51.79549286,51.88186212,1434.095,17799.649,0.0864,Chits,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL12 Trial 1_trim.Table.1.selections.txt,SL12_Trial_1_trim,True,SL12,Harrison x Circle,5/14/2025,8:30:00,GroundSquirrel,Nestling,13,1.0,1,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL12 Trial 1_trim.WAV,SL12 Trial 1_trim.WAV,True,True
40,Spectrogram 1,1,52.48633061,52.56084526,1644.991,15943.761,0.0745,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL12 Trial 1_trim.Table.1.selections.txt,SL12_Trial_1_trim,True,SL12,Harrison x Circle,5/14/2025,8:30:00,GroundSquirrel,Nestling,13,1.0,1,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL12 Trial 1_trim.WAV,SL12 Trial 1_trim.WAV,True,True
17,Spectrogram 1,1,52.57875517,52.65496333,1687.17,19613.357,0.0762,Chits,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL12 Trial 1_trim.Table.1.selections.txt,SL12_Trial_1_trim,True,SL12,Harrison x Circle,5/14/2025,8:30:00,GroundSquirrel,Nestling,13,1.0,1,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL12 Trial 1_trim.WAV,SL12 Trial 1_trim.WAV,True,True
18,Spectrogram 1,1,53.12364717,53.20832291,1265.378,19444.64,0.0847,Chits,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL12 Trial 1_trim.Table.1.selections.txt,SL12_Trial_1_trim,True,SL12,Harrison x Circle,5/14/2025,8:30:00,GroundSquirrel,Nestling,13,1.0,1,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL12 Trial 1_trim.WAV,SL12 Trial 1_trim.WAV,True,True
41,Spectrogram 1,1,54.54935572,54.63403146,1855.888,15521.968,0.0847,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL12 Trial 1_trim.Table.1.selections.txt,SL12_Trial_1_trim,True,SL12,Harrison x Circle,5/14/2025,8:30:00,GroundSquirrel,Nestling,13,1.0,1,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL12 Trial 1_trim.WAV,SL12 Trial 1_trim.WAV,True,True
21,Spectrogram 1,1,55.0197739,55.12053803,1560.633,18263.62,0.1008,B,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL12 Trial 1_trim.Table.1.selections.txt,SL12_Trial_1_trim,True,SL12,Harrison x Circle,5/14/2025,8:30:00,GroundSquirrel,Nestling,13,1.0,1,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL12 Trial 1_trim.WAV,SL12 Trial 1_trim.WAV,True,True
1,Spectrogram 1,1,0.067742871,0.69936107,3205.624,18558.875,0.6316,Cheer,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL12 Trial 2_trim.Table.1.selections.txt,SL12_Trial_2_trim,True,SL12,Harrison x Circle,5/14/2025,9:44:00,ScrubJay,Nestling,13,1.0,2,rain,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL12 Trial 2_trim.WAV,SL12 Trial 2_trim.WAV,True,True
2,Spectrogram 1,1,2.61062865,2.926778175,3796.134,22101.933,0.3161,A,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL12 Trial 2_trim.Table.1.selections.txt,SL12_Trial_2_trim,True,SL12,Harrison x Circle,5/14/2025,9:44:00,ScrubJay,Nestling,13,1.0,2,rain,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL12 Trial 2_trim.WAV,SL12 Trial 2_trim.WAV,True,True
3,Spectrogram 1,1,4.818885179,5.527826537,2741.652,21553.603,0.7089,Cheer,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL12 Trial 2_trim.Table.1.selections.txt,SL12_Trial_2_trim,True,SL12,Harrison x Circle,5/14/2025,9:44:00,ScrubJay,Nestling,13,1.0,2,rain,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL12 Trial 2_trim.WAV,SL12 Trial 2_trim.WAV,True,True
4,Spectrogram 1,1,6.897137408,7.467164582,3332.162,21595.782,0.57,Cheer,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL12 Trial 2_trim.Table.1.selections.txt,SL12_Trial_2_trim,True,SL12,Harrison x Circle,5/14/2025,9:44:00,ScrubJay,Nestling,13,1.0,2,rain,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL12 Trial 2_trim.WAV,SL12 Trial 2_trim.WAV,True,True
5,Spectrogram 1,1,9.543761373,10.07067725,3247.803,21258.348,0.5269,Cheer,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL12 Trial 2_trim.Table.1.selections.txt,SL12_Trial_2_trim,True,SL12,Harrison x Circle,5/14/2025,9:44:00,ScrubJay,Nestling,13,1.0,2,rain,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL12 Trial 2_trim.WAV,SL12 Trial 2_trim.WAV,True,True
6,Spectrogram 1,1,11.99631526,12.6381946,3289.982,21637.961,0.6419,Cheer,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL12 Trial 2_trim.Table.1.selections.txt,SL12_Trial_2_trim,True,SL12,Harrison x Circle,5/14/2025,9:44:00,ScrubJay,Nestling,13,1.0,2,rain,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL12 Trial 2_trim.WAV,SL12 Trial 2_trim.WAV,True,True
7,Spectrogram 1,1,14.880791,15.56578164,3079.086,21975.395,0.685,Cheer,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL12 Trial 2_trim.Table.1.selections.txt,SL12_Trial_2_trim,True,SL12,Harrison x Circle,5/14/2025,9:44:00,ScrubJay,Nestling,13,1.0,2,rain,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL12 Trial 2_trim.WAV,SL12 Trial 2_trim.WAV,True,True
8,Spectrogram 1,1,17.47704922,18.21952159,3332.162,21680.141,0.7425,Cheer,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL12 Trial 2_trim.Table.1.selections.txt,SL12_Trial_2_trim,True,SL12,Harrison x Circle,5/14/2025,9:44:00,ScrubJay,Nestling,13,1.0,2,rain,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL12 Trial 2_trim.WAV,SL12 Trial 2_trim.WAV,True,True
9,Spectrogram 1,1,20.5925233,21.33020552,3416.52,21342.707,0.7377,Cheer,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL12 Trial 2_trim.Table.1.selections.txt,SL12_Trial_2_trim,True,SL12,Harrison x Circle,5/14/2025,9:44:00,ScrubJay,Nestling,13,1.0,2,rain,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL12 Trial 2_trim.WAV,SL12 Trial 2_trim.WAV,True,True
10,Spectrogram 1,1,23.20315195,24.07495821,3332.162,21427.065,0.8718,Cheer,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL12 Trial 2_trim.Table.1.selections.txt,SL12_Trial_2_trim,True,SL12,Harrison x Circle,5/14/2025,9:44:00,ScrubJay,Nestling,13,1.0,2,rain,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL12 Trial 2_trim.WAV,SL12 Trial 2_trim.WAV,True,True
11,Spectrogram 1,1,25.80988798,26.52361948,3163.445,21680.141,0.7137,Cheer,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL12 Trial 2_trim.Table.1.selections.txt,SL12_Trial_2_trim,True,SL12,Harrison x Circle,5/14/2025,9:44:00,ScrubJay,Nestling,13,1.0,2,rain,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL12 Trial 2_trim.WAV,SL12 Trial 2_trim.WAV,True,True
12,Spectrogram 1,1,27.3475243,27.82174859,3036.907,5398.946,0.4742,Cheer,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL12 Trial 2_trim.Table.1.selections.txt,SL12_Trial_2_trim,True,SL12,Harrison x Circle,5/14/2025,9:44:00,ScrubJay,Nestling,13,1.0,2,rain,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL12 Trial 2_trim.WAV,SL12 Trial 2_trim.WAV,True,True
13,Spectrogram 1,1,28.7414563,29.47913852,3247.803,21848.858,0.7377,Cheer,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL12 Trial 2_trim.Table.1.selections.txt,SL12_Trial_2_trim,True,SL12,Harrison x Circle,5/14/2025,9:44:00,ScrubJay,Nestling,13,1.0,2,rain,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL12 Trial 2_trim.WAV,SL12 Trial 2_trim.WAV,True,True
14,Spectrogram 1,1,30.7829553,31.37214305,3036.907,6115.993,0.5892,Cheer,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL12 Trial 2_trim.Table.1.selections.txt,SL12_Trial_2_trim,True,SL12,Harrison x Circle,5/14/2025,9:44:00,ScrubJay,Nestling,13,1.0,2,rain,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL12 Trial 2_trim.WAV,SL12 Trial 2_trim.WAV,True,True
15,Spectrogram 1,1,32.17209715,33.03432312,3163.445,21891.037,0.8622,Cheer,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL12 Trial 2_trim.Table.1.selections.txt,SL12_Trial_2_trim,True,SL12,Harrison x Circle,5/14/2025,9:44:00,ScrubJay,Nestling,13,1.0,2,rain,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL12 Trial 2_trim.WAV,SL12 Trial 2_trim.WAV,True,True
16,Spectrogram 1,1,33.34384861,33.85639405,3247.803,6115.993,0.5125,Cheer,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL12 Trial 2_trim.Table.1.selections.txt,SL12_Trial_2_trim,True,SL12,Harrison x Circle,5/14/2025,9:44:00,ScrubJay,Nestling,13,1.0,2,rain,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL12 Trial 2_trim.WAV,SL12 Trial 2_trim.WAV,True,True
17,Spectrogram 1,1,35.05393013,35.43714167,3374.341,17335.677,0.3832,A,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL12 Trial 2_trim.Table.1.selections.txt,SL12_Trial_2_trim,True,SL12,Harrison x Circle,5/14/2025,9:44:00,ScrubJay,Nestling,13,1.0,2,rain,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL12 Trial 2_trim.WAV,SL12 Trial 2_trim.WAV,True,True
18,Spectrogram 1,1,37.09932175,37.44900229,4175.747,17420.035,0.3497,A,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL12 Trial 2_trim.Table.1.selections.txt,SL12_Trial_2_trim,True,SL12,Harrison x Circle,5/14/2025,9:44:00,ScrubJay,Nestling,13,1.0,2,rain,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL12 Trial 2_trim.WAV,SL12 Trial 2_trim.WAV,True,True
19,Spectrogram 1,1,39.10299269,39.60595784,3079.086,17040.422,0.503,Cheer,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL12 Trial 2_trim.Table.1.selections.txt,SL12_Trial_2_trim,True,SL12,Harrison x Circle,5/14/2025,9:44:00,ScrubJay,Nestling,13,1.0,2,rain,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL12 Trial 2_trim.WAV,SL12 Trial 2_trim.WAV,True,True
20,Spectrogram 1,1,39.93168765,40.39154151,3163.445,6073.814,0.4599,Cheer,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL12 Trial 2_trim.Table.1.selections.txt,SL12_Trial_2_trim,True,SL12,Harrison x Circle,5/14/2025,9:44:00,ScrubJay,Nestling,13,1.0,2,rain,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL12 Trial 2_trim.WAV,SL12 Trial 2_trim.WAV,True,True
21,Spectrogram 1,1,41.3208295,42.06330187,3247.803,18811.951,0.7425,Cheer,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL12 Trial 2_trim.Table.1.selections.txt,SL12_Trial_2_trim,True,SL12,Harrison x Circle,5/14/2025,9:44:00,ScrubJay,Nestling,13,1.0,2,rain,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL12 Trial 2_trim.WAV,SL12 Trial 2_trim.WAV,True,True
22,Spectrogram 1,1,43.69177362,44.23305993,3163.445,5862.917,0.5413,Cheer,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL12 Trial 2_trim.Table.1.selections.txt,SL12_Trial_2_trim,True,SL12,Harrison x Circle,5/14/2025,9:44:00,ScrubJay,Nestling,13,1.0,2,rain,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL12 Trial 2_trim.WAV,SL12 Trial 2_trim.WAV,True,True
24,Spectrogram 1,1,44.76526132,45.03350941,3880.492,17715.29,0.2682,A,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL12 Trial 2_trim.Table.1.selections.txt,SL12_Trial_2_trim,True,SL12,Harrison x Circle,5/14/2025,9:44:00,ScrubJay,Nestling,13,1.0,2,rain,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL12 Trial 2_trim.WAV,SL12 Trial 2_trim.WAV,True,True
23,Spectrogram 1,1,46.54669964,47.15025782,2910.369,6031.634,0.6036,Cheer,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL12 Trial 2_trim.Table.1.selections.txt,SL12_Trial_2_trim,True,SL12,Harrison x Circle,5/14/2025,9:44:00,ScrubJay,Nestling,13,1.0,2,rain,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL12 Trial 2_trim.WAV,SL12 Trial 2_trim.WAV,True,True
25,Spectrogram 1,1,47.38900826,47.70994793,3753.954,16745.167,0.3209,A,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL12 Trial 2_trim.Table.1.selections.txt,SL12_Trial_2_trim,True,SL12,Harrison x Circle,5/14/2025,9:44:00,ScrubJay,Nestling,13,1.0,2,rain,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL12 Trial 2_trim.WAV,SL12 Trial 2_trim.WAV,True,True
26,Spectrogram 1,1,49.65953666,50.04274821,3669.596,17251.318,0.3832,A,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL12 Trial 2_trim.Table.1.selections.txt,SL12_Trial_2_trim,True,SL12,Harrison x Circle,5/14/2025,9:44:00,ScrubJay,Nestling,13,1.0,2,rain,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL12 Trial 2_trim.WAV,SL12 Trial 2_trim.WAV,True,True
27,Spectrogram 1,1,55.41652879,55.80932062,3627.417,16998.243,0.3928,A,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL12 Trial 2_trim.Table.1.selections.txt,SL12_Trial_2_trim,True,SL12,Harrison x Circle,5/14/2025,9:44:00,ScrubJay,Nestling,13,1.0,2,rain,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL12 Trial 2_trim.WAV,SL12 Trial 2_trim.WAV,True,True
28,Spectrogram 1,1,58.75293696,59.1361485,3669.596,17462.214,0.3832,A,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL12 Trial 2_trim.Table.1.selections.txt,SL12_Trial_2_trim,True,SL12,Harrison x Circle,5/14/2025,9:44:00,ScrubJay,Nestling,13,1.0,2,rain,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL12 Trial 2_trim.WAV,SL12 Trial 2_trim.WAV,True,True
1,Spectrogram 1,1,0.196388675,0.804714572,4007.03,17335.677,0.6083,Cheer,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL12 Trial 3_trim.Table.1.selections.txt,SL12_Trial_3_trim,True,SL12,Harrison x Circle,5/14/2025,10:52:00,Rattlesnake,Nestling,13,1.0,3,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL12 Trial 3_trim.WAV,SL12 Trial 3_trim.WAV,True,True
2,Spectrogram 1,1,1.714808432,2.17464533,3753.954,6875.22,0.4598,Cheer,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL12 Trial 3_trim.Table.1.selections.txt,SL12_Trial_3_trim,True,SL12,Harrison x Circle,5/14/2025,10:52:00,Rattlesnake,Nestling,13,1.0,3,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL12 Trial 3_trim.WAV,SL12 Trial 3_trim.WAV,True,True
3,Spectrogram 1,1,2.926670257,3.463146638,3838.313,17757.469,0.5365,Cheer,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL12 Trial 3_trim.Table.1.selections.txt,SL12_Trial_3_trim,True,SL12,Harrison x Circle,5/14/2025,10:52:00,Rattlesnake,Nestling,13,1.0,3,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL12 Trial 3_trim.WAV,SL12 Trial 3_trim.WAV,True,True
4,Spectrogram 1,1,6.195892148,6.717998626,3711.775,18432.337,0.5221,Cheer,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL12 Trial 3_trim.Table.1.selections.txt,SL12_Trial_3_trim,True,SL12,Harrison x Circle,5/14/2025,10:52:00,Rattlesnake,Nestling,13,1.0,3,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL12 Trial 3_trim.WAV,SL12 Trial 3_trim.WAV,True,True
5,Spectrogram 1,1,10.20169484,10.33581393,2657.293,15648.506,0.1341,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL12 Trial 3_trim.Table.1.selections.txt,SL12_Trial_3_trim,True,SL12,Harrison x Circle,5/14/2025,10:52:00,Rattlesnake,Nestling,13,1.0,3,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL12 Trial 3_trim.WAV,SL12 Trial 3_trim.WAV,True,True
6,Spectrogram 1,1,10.60884209,10.70943141,2488.576,11978.91,0.1006,E,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL12 Trial 3_trim.Table.1.selections.txt,SL12_Trial_3_trim,True,SL12,Harrison x Circle,5/14/2025,10:52:00,Rattlesnake,Nestling,13,1.0,3,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL12 Trial 3_trim.WAV,SL12 Trial 3_trim.WAV,True,True
8,Spectrogram 1,1,10.84883355,10.98774261,3121.265,11810.193,0.1389,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL12 Trial 3_trim.Table.1.selections.txt,SL12_Trial_3_trim,True,SL12,Harrison x Circle,5/14/2025,10:52:00,Rattlesnake,Nestling,13,1.0,3,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL12 Trial 3_trim.WAV,SL12 Trial 3_trim.WAV,True,True
9,Spectrogram 1,1,11.30388048,11.40925977,2910.369,11810.193,0.1054,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL12 Trial 3_trim.Table.1.selections.txt,SL12_Trial_3_trim,True,SL12,Harrison x Circle,5/14/2025,10:52:00,Rattlesnake,Nestling,13,1.0,3,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL12 Trial 3_trim.WAV,SL12 Trial 3_trim.WAV,True,True
7,Spectrogram 1,1,11.47582624,11.56683563,1982.425,12063.269,0.091,E,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL12 Trial 3_trim.Table.1.selections.txt,SL12_Trial_3_trim,True,SL12,Harrison x Circle,5/14/2025,10:52:00,Rattlesnake,Nestling,13,1.0,3,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL12 Trial 3_trim.WAV,SL12 Trial 3_trim.WAV,True,True
10,Spectrogram 1,1,12.62112159,12.73129085,3036.907,12021.09,0.1102,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL12 Trial 3_trim.Table.1.selections.txt,SL12_Trial_3_trim,True,SL12,Harrison x Circle,5/14/2025,10:52:00,Rattlesnake,Nestling,13,1.0,3,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL12 Trial 3_trim.WAV,SL12 Trial 3_trim.WAV,True,True
31,Spectrogram 1,1,12.82122544,12.96492447,2783.831,16576.45,0.1437,B,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL12 Trial 3_trim.Table.1.selections.txt,SL12_Trial_3_trim,True,SL12,Harrison x Circle,5/14/2025,10:52:00,Rattlesnake,Nestling,13,1.0,3,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL12 Trial 3_trim.WAV,SL12 Trial 3_trim.WAV,True,True
32,Spectrogram 1,1,14.57914358,14.70368274,3458.699,18769.772,0.1245,B,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL12 Trial 3_trim.Table.1.selections.txt,SL12_Trial_3_trim,True,SL12,Harrison x Circle,5/14/2025,10:52:00,Rattlesnake,Nestling,13,1.0,3,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL12 Trial 3_trim.WAV,SL12 Trial 3_trim.WAV,True,True
33,Spectrogram 1,1,16.08565765,16.20061687,3205.624,15690.685,0.115,B,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL12 Trial 3_trim.Table.1.selections.txt,SL12_Trial_3_trim,True,SL12,Harrison x Circle,5/14/2025,10:52:00,Rattlesnake,Nestling,13,1.0,3,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL12 Trial 3_trim.WAV,SL12 Trial 3_trim.WAV,True,True
11,Spectrogram 1,1,17.1804118,17.29058106,3036.907,15268.893,0.1102,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL12 Trial 3_trim.Table.1.selections.txt,SL12_Trial_3_trim,True,SL12,Harrison x Circle,5/14/2025,10:52:00,Rattlesnake,Nestling,13,1.0,3,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL12 Trial 3_trim.WAV,SL12 Trial 3_trim.WAV,True,True
34,Spectrogram 1,1,17.69987676,17.83878582,3711.775,15985.94,0.1389,B,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL12 Trial 3_trim.Table.1.selections.txt,SL12_Trial_3_trim,True,SL12,Harrison x Circle,5/14/2025,10:52:00,Rattlesnake,Nestling,13,1.0,3,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL12 Trial 3_trim.WAV,SL12 Trial 3_trim.WAV,True,True
35,Spectrogram 1,1,19.18476674,19.30451593,3585.237,16196.837,0.1197,B,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL12 Trial 3_trim.Table.1.selections.txt,SL12_Trial_3_trim,True,SL12,Harrison x Circle,5/14/2025,10:52:00,Rattlesnake,Nestling,13,1.0,3,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL12 Trial 3_trim.WAV,SL12 Trial 3_trim.WAV,True,True
12,Spectrogram 1,1,19.84363384,20.00170277,3796.134,16323.374,0.1581,Check,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL12 Trial 3_trim.Table.1.selections.txt,SL12_Trial_3_trim,True,SL12,Harrison x Circle,5/14/2025,10:52:00,Rattlesnake,Nestling,13,1.0,3,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL12 Trial 3_trim.WAV,SL12 Trial 3_trim.WAV,True,True
36,Spectrogram 1,1,20.43973828,20.56427744,3711.775,16154.657,0.1245,B,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Selections\SL12 Trial 3_trim.Table.1.selections.txt,SL12_Trial_3_trim,True,SL12,Harrison x Circle,5/14/2025,10:52:00,Rattlesnake,Nestling,13,1.0,3,clear,C:\Users\sllaw\OneDrive\Documents\OSU Postdoc\Data\Recordings\C4VE\Trimmed\SL12 Trial 3_trim.WAV,SL12 Trial 3_trim.WAV,True,True
